Date,Name,Tweets,EUR_GBP,USD_GBP,RUB_GBP
2019-12-05,Boris Johnson,Back me to get Brexit done by voting Conservative on December 12th. https://t.co/ujGXjKSixj,1.1859,1.3155,83.944
2019-12-05,Boris Johnson,"RT @CCHQPress: We'll #GetBrexitDone so we can move on &amp; in 1st 100 days we'll: 

✂️ Cut taxes for workers 
🏥 Enshrine in law our £34 billio…",1.1859,1.3155,83.944
2019-12-05,Boris Johnson,The only way we can break the deadlock in parliament - and get Brexit done - is with a majority Conservative government.,1.1859,1.3155,83.944
2019-12-05,Boris Johnson,"We live in a great country, and we can make it greater still. 

Together we’ll end the uncertainty and get Brexit d… https://t.co/ElYNhpW1uL",1.1859,1.3155,83.944
2019-12-05,Boris Johnson,Let’s get Brexit done so we can focus our hearts and our minds on the priorities of the British people.,1.1859,1.3155,83.944
2019-12-05,Boris Johnson,One week to go. Let’s get Brexit done. https://t.co/madtG2roor,1.1859,1.3155,83.944
2019-12-05,Boris Johnson,"Folks, every vote is going to count at this election. You can use yours to put an end to the uncertainty and to get Brexit done!",1.1859,1.3155,83.944
2019-12-04,Boris Johnson,"Back me to get Brexit done. 

Vote Conservative on December 12th. https://t.co/7FY3AS80OZ",1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,"We are a great country and we can be greater still. 

Together we can get Brexit done. https://t.co/tlvUwDx05n",1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,"RT @10DowningStreet: Last night the Prime Minister welcomed @NATO leaders to 10 Downing Street, as the United Kingdom hosts the NATO Heads…",1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,"Folks, we’re having this election because Parliament simply wasn’t working - it was stuck in endless dither and del… https://t.co/RUlaJkxIlm",1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,Let's get Brexit done. https://t.co/JlNqw6yjGQ,1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,This is my pledge to you. https://t.co/a1zY9azVmg,1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,We’ve got 8 days to get Brexit done and unleash Britain’s potential. https://t.co/maBvGg6iEU,1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,"Folks, it’s time for our country to move on. 

Let’s get this done so that we can focus on the priorities of the Br… https://t.co/TnlyC0poCZ",1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,"Unleashing Britain's potential! 

Thanks to the @redbullracing team for showing me how it's done. https://t.co/wXlkluRDU6",1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,"Together we can get Brexit done. 
Vote Conservative on December 12th.",1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,We’ve got 8 days to get Brexit done and unleash Britain’s potential!,1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,8 days to get Brexit done. https://t.co/Pu9X74eteS,1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,"✔️Getting Brexit done 
✔️50,000 more nurses 
✔️50 million more GP surgery appointments
✔️20,000 more police
✔️Tough… https://t.co/rA8AhOLHLl",1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,"We’ve got the plan to get Brexit done and invest in our NHS, schools and police. 

We will get Parliament working a… https://t.co/SrX9B6h5Sp",1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,"RT @Conservatives: The security of our nation comes first.
#VoteConservative https://t.co/So5v180jHB",1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,We must respect the result of the EU Referendum. #GetBrexitDone https://t.co/IPqgMZvyVV,1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,It’s time for our country to move forward. https://t.co/VRa3HBSAdB,1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,"RT @Conservatives: Our priorities:

🇬🇧 Get Brexit done.
💙 Invest in our NHS.
📘 More funding per pupil in schools.
👮‍♂️ 20,000 more police.…",1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,"RT @Conservatives: ""A vote for @BorisJohnson this time around is a vote to get Brexit done""

Former Labour Minister Gisela Stuart backs Bor…",1.1822,1.3107,83.7452
2019-12-04,Boris Johnson,"This week I visited the Port of Southampton, where they are looking forward to getting Brexit done. https://t.co/rZLvi9s7KK",1.1822,1.3107,83.7452
2019-12-03,Boris Johnson,"I love this time of year. 

All we want for Christmas is to get Brexit done! https://t.co/7NxYwwdYkF",1.1724,1.2993,83.5158
2019-12-03,Boris Johnson,We have 9 days to get Brexit done and unleash the potential of the whole UK!,1.1724,1.2993,83.5158
2019-12-03,Boris Johnson,"This morning I visited Entrain Space Wilton, a hub for veterans. 

We’ve introduced a new Office for Veterans Affai… https://t.co/D0qixGDzhS",1.1724,1.2993,83.5158
2019-12-03,Boris Johnson,"9 days to go. 

9 seats to a majority.

Let’s get it done. https://t.co/QR7rIPqTMi",1.1724,1.2993,83.5158
2019-12-03,Boris Johnson,The only way for us to move forward now is to get Brexit done. https://t.co/9hsJWinuDq,1.1724,1.2993,83.5158
2019-12-03,Boris Johnson,"RT @Conservatives: ⏲ Ding! Our Brexit deal is ready.

#VoteConservative https://t.co/1FXZuwxc9H",1.1724,1.2993,83.5158
2019-12-03,Boris Johnson,"Let’s do this, together. https://t.co/jMCRnLGUZX",1.1724,1.2993,83.5158
2019-12-03,Boris Johnson,"When we get Brexit done, we can end free movement, strengthen our border security and invest in our NHS, schools an… https://t.co/iNCFMxZVLN",1.1724,1.2993,83.5158
2019-12-03,Boris Johnson,We will respect the result of the referendum and get Brexit done. https://t.co/tDSpWMW4Dp,1.1724,1.2993,83.5158
2019-12-03,Boris Johnson,We’ll get there folks. Vote Conservative on December 12th and we will get Brexit done. https://t.co/FexNZNdp50,1.1724,1.2993,83.5158
2019-12-03,Boris Johnson,Let’s get Brexit done and get to work on the things that matter to you.,1.1724,1.2993,83.5158
2019-12-03,Boris Johnson,Thank you so much for all your support so far. 9 days to go - we can do this! https://t.co/CN6t8k5Tou,1.1724,1.2993,83.5158
2019-12-02,Boris Johnson,"We have 10 days to get this done. 

Back me to get Brexit done by voting Conservative on December 12th. https://t.co/RsN0w3IQ56",1.1672,1.2922,82.9587
2019-12-02,Boris Johnson,"We must respect the result of the EU Referendum. 

Back me to get Brexit done by voting Conservative on December 12… https://t.co/VMYaDl8vuz",1.1672,1.2922,82.9587
2019-12-02,Boris Johnson,We can’t afford another chaotic hung parliament – with Jeremy Corbyn in charge of nothing except more arguments. So… https://t.co/mLKykEjisG,1.1672,1.2922,82.9587
2019-12-02,Boris Johnson,"We’ve got 10 days to go. 

Let’s get Brexit done 🇬🇧 https://t.co/yYUF35hw9h",1.1672,1.2922,82.9587
2019-12-02,Boris Johnson,"This is an awful, racist attack and should be condemned by all. My heart goes out to this Rabbi and the whole Jewis… https://t.co/ZdfLv4cO8L",1.1672,1.2922,82.9587
2019-12-02,Boris Johnson,"Today I, alongside other leaders, attended a service at Guildhall to remember those who tragically lost their lives… https://t.co/43qbdskAtP",1.1672,1.2922,82.9587
2019-12-02,Boris Johnson,"Parliament has blocked and delayed Brexit for years. 

Now we have a chance to break the deadlock and get this thin… https://t.co/GVwozJ9YjN",1.1672,1.2922,82.9587
2019-12-02,Boris Johnson,We’re having this election because Parliament couldn’t get anything done. A majority Conservative government will g… https://t.co/KqRclt3BMl,1.1672,1.2922,82.9587
2019-12-02,Boris Johnson,"We’re having this election because Parliament could not get anything done. It was paralysed. 

It’s time for us to… https://t.co/EDceek3nCS",1.1672,1.2922,82.9587
2019-12-02,Boris Johnson,"Let’s get Brexit done, take back control of our borders and implement an Australian style, points-based immigration… https://t.co/g3i9aRsZ1B",1.1672,1.2922,82.9587
2019-12-02,Boris Johnson,We’ve got the plan to get Brexit done and unleash Britain’s potential. https://t.co/icGibZ7Bpq,1.1672,1.2922,82.9587
2019-12-02,Boris Johnson,When we leave the EU we can take back control of our borders. https://t.co/iJD9TzV9W3,1.1672,1.2922,82.9587
2019-12-02,Boris Johnson,"RT @Conservatives: 🔟 days to #GetBrexitDone
🔟 days to Unleash Britain's Potential
🔟 days to prevent two more referendums
🔟 days to stop Jer…",1.1672,1.2922,82.9587
2019-12-02,Boris Johnson,RT @Conservatives: Under the leadership of @BorisJohnson we will introduce tougher sentencing for the most serious crimes. #ITVDebate https…,1.1672,1.2922,82.9587
2019-11-29,Boris Johnson,It’s time to unleash Britain’s potential. https://t.co/j3bo7PoS26,1.173,1.2936,83.1351
2019-11-29,Boris Johnson,Tonight our sympathies are with the families of those who lost their lives. Thank you to the emergency services and… https://t.co/kHtS5UtffS,1.173,1.2936,83.1351
2019-11-29,Boris Johnson,https://t.co/Kwf1mSp3BV,1.173,1.2936,83.1351
2019-11-29,Boris Johnson,I want to thank the emergency services and members of the public for their immense bravery in responding to this su… https://t.co/FCOmvZDWmn,1.173,1.2936,83.1351
2019-11-29,Boris Johnson,"Together we can get Brexit done! 

Vote Conservative on December 12th. https://t.co/hfkDFtTE3S",1.173,1.2936,83.1351
2019-11-29,Boris Johnson,Together we’re going to get this done. https://t.co/3YS7dzvsUn,1.173,1.2936,83.1351
2019-11-29,Boris Johnson,Britain is home to many of the brightest scientists in the world - we will continue to welcome them to the UK and i… https://t.co/4Pc0j1pEtR,1.173,1.2936,83.1351
2019-11-29,Boris Johnson,"RT @LBC: Prime Minister Boris Johnson will be taking your questions live in 20 minutes time.

@NickFerrariLBC | @BorisJohnson | #BorisOnLBC…",1.173,1.2936,83.1351
2019-11-29,Boris Johnson,Back me to get Brexit done. Vote Conservative on December 12th https://t.co/jJP5O6HjJb,1.173,1.2936,83.1351
2019-11-29,Boris Johnson,"RT @10DowningStreet: ""I’m being kept updated on the incident at London Bridge and want to thank the police and all emergency services for t…",1.173,1.2936,83.1351
2019-11-28,Boris Johnson,"RT @Conservatives: 🔴 REC. 
📺 You won’t want to miss this. https://t.co/IXXUEpQJ5Q",1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,We want you to keep more of your hard earned money. https://t.co/1LVCcMZzB2,1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,"We’re going to keep taxes low, raise the national living wage and cut business rates for pubs, shops and cinemas. https://t.co/N7lw6pdqUn",1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,We've got the plan to get Brexit done. https://t.co/p7jFTpQRCl,1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,The referendum result must be respected 🇬🇧 https://t.co/XfpJ2UaJ0o,1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,Our NHS will never be on the table for any trade negotiations. We’re investing more than ever before - and when we… https://t.co/fTunOIrLMT,1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,"RT @DavidDeutschOxf: He says the Conservative manifesto includes: ""a new high-risk high-payoff research agency, modelled on ARPA and funded…",1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,"RT @Conservatives: 🇬🇧 @BorisJohnson: ""Let us seize the opportunity now to get Brexit done and move this country forward.""

#VoteConservativ…",1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,"Not long to go. Let's get it done, folks. https://t.co/TDu95dHJFI",1.1724,1.2903,82.6805
2019-11-28,Theresa May,"When Nancy Astor became the first woman to take her seat in the House of Commons, our country and our democracy wer… https://t.co/V3cfagWK6T",1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,"RT @Conservatives: Tonight Channel 4 allowed opposition parties to veto @MichaelGove taking part in the climate change debate, so he's answ…",1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,"The British people deserve a Parliament that gets Brexit done, so we can move forward and focus on priorities like… https://t.co/p1ZrwdZwMf",1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,We can’t afford another chaotic hung parliament – with Jeremy Corbyn in charge of nothing except more arguments.… https://t.co/XfGu3hnMGd,1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,It's time for our country to move on. https://t.co/41TGM9FyJL,1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,RT @Conservatives: Watch it on @BorisJohnson's Facebook page at 6.30pm: https://t.co/1025hBohU4 https://t.co/EySIY49G5m,1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,"RT @Conservatives: ✔️ We will not raise the rates of income tax, National Insurance or VAT. 

👍 This is a tax guarantee that will protect t…",1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,Two weeks to get Brexit done. We can do this. https://t.co/bBkNrJtR4H,1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,Back me to get Brexit done - vote Conservative on December 12th!,1.1724,1.2903,82.6805
2019-11-28,Boris Johnson,"RT @trussliz: Brilliant to be in Plymouth with @BorisJohnson, Vicky Atkins and @PlymouthRebecca for the unveiling of Nancy Astor statue, ce…",1.1724,1.2903,82.6805
2019-11-27,Boris Johnson,"If you work hard to provide for your family and pay your taxes, you should be able to keep a bit more of what you e… https://t.co/v3rifqykoI",1.1706,1.2875,82.465
2019-11-27,Boris Johnson,We’ll get there folks. https://t.co/ywgraiOwaC,1.1706,1.2875,82.465
2019-11-27,Boris Johnson,When we leave the EU we can take back control of our borders. https://t.co/3z3HrmNFcQ,1.1706,1.2875,82.465
2019-11-27,Boris Johnson,RT @Conservatives: Ruth tells it like it is: Sturgeon and Corbyn = 2 more Referendums https://t.co/M0appnz3pp,1.1706,1.2875,82.465
2019-11-27,Boris Johnson,"When people get up at the crack of dawn to prepare their family business, when people take out a mortgage to fund a… https://t.co/yE8OSNrVpz",1.1706,1.2875,82.465
2019-11-27,Boris Johnson,The only way we can move on as a country is if we respect the result of the referendum result and get Brexit done. https://t.co/aCLQFlY0bN,1.1706,1.2875,82.465
2019-11-27,Boris Johnson,The only way we can move on as a country is if we respect the result of the referendum result and get Brexit done. https://t.co/GkmpuTYHk9,1.1706,1.2875,82.465
2019-11-27,Boris Johnson,Yesterday I met some brilliant students at the International Aviation Academy. They taught me a thing or two! https://t.co/dEfn9GfExC,1.1706,1.2875,82.465
2019-11-27,Boris Johnson,"Our NHS will not be on the table for any trade negotiations. 

We’re protecting and strengthening our NHS with more… https://t.co/Y6Syjd7uDT",1.1706,1.2875,82.465
2019-11-27,Boris Johnson,The Conservatives stand firmly behind the businesses and entrepreneurs who make our country great. https://t.co/jit94LB0Vi,1.1706,1.2875,82.465
2019-11-26,Boris Johnson,"I want us to get Brexit done so that we can get on with making this the best country in the world to live. 

The gr… https://t.co/H3F80aOaZT",1.1658,1.2838,82.2659
2019-11-26,Boris Johnson,Let us seize the opportunity now to get Brexit done and move this country forward. https://t.co/4D1wwQd2cf,1.1658,1.2838,82.2659
2019-11-26,Boris Johnson,"An early Christmas present to the country will be to bring the Brexit bill back before the festive break, and get i… https://t.co/3nGD2alUM2",1.1658,1.2838,82.2659
2019-11-26,Boris Johnson,🇬🇧 https://t.co/OZEc3DcYpE,1.1658,1.2838,82.2659
2019-11-26,Boris Johnson,"We’re on your side. We’ll get Parliament working again for you, invest in our NHS and schools, make the streets saf… https://t.co/XTWG2xsIVc",1.1658,1.2838,82.2659
2019-11-26,Boris Johnson,It’s time for us to get Brexit done so we can get on with the priorities of the British people. https://t.co/L6ssbwnnIW,1.1658,1.2838,82.2659
2019-11-26,Boris Johnson,"The only way to move this country forward is with a majority Conservative government. 

We will pass the Brexit dea… https://t.co/UQvBEKVouc",1.1658,1.2838,82.2659
2019-11-26,Boris Johnson,"RT @Conservatives: ""If there is a majority of Conservative MPs on December 13th, I guarantee I will get our new deal through Parliament. We…",1.1658,1.2838,82.2659
2019-11-26,Boris Johnson,"We will deliver: 

✅ Extra funding for the NHS

✅ 50,000 more nurses

✅ 50 million more GP surgery appointments a y… https://t.co/DarBZRz8dF",1.1658,1.2838,82.2659
2019-11-26,Boris Johnson,"Thank you to everyone who stopped to talk at the Royal Welsh Winter Fair. We’ve got the optimism, energy and drive… https://t.co/a0XllXfpkW",1.1658,1.2838,82.2659
2019-11-26,Boris Johnson,Thank you so much for all your support so far. 16 days to go! https://t.co/qgo0fOYyrI,1.1658,1.2838,82.2659
2019-11-25,Boris Johnson,"RT @BorisJohnson: In Wales for the Royal Welsh Winter Fair, meeting farmers who want to get Brexit done👍 https://t.co/1p3QeG805k",1.1721,1.2907,82.6141
2019-11-25,Boris Johnson,"RT @Conservatives: The 2019 #ConservativeManifesto📘 focuses on the people's priorities. 

🗳👉 #VoteConservative to get Brexit done, invest i…",1.1721,1.2907,82.6141
2019-11-25,Boris Johnson,We’re providing financial security for those in retirement. https://t.co/zdFRVHAfQ0,1.1721,1.2907,82.6141
2019-11-25,Boris Johnson,"Let's unleash Britain's potential and make this the greatest country in the world to live. 

https://t.co/RhpM0SRL7o",1.1721,1.2907,82.6141
2019-11-25,Boris Johnson,"Imagine the relief the whole nation will feel if we get Brexit done. Uncertainty ended, investment unlocked, a nati… https://t.co/X1txTrhUsd",1.1721,1.2907,82.6141
2019-11-25,Boris Johnson,Had a great time at the Royal Welsh Winter show today. We're going to look after farmers across the country as we e… https://t.co/IiNzVbXXy0,1.1721,1.2907,82.6141
2019-11-25,Boris Johnson,"In Wales for the Royal Welsh Winter Fair, meeting farmers who want to get Brexit done👍 https://t.co/1p3QeG805k",1.1721,1.2907,82.6141
2019-11-25,Boris Johnson,"Let’s get Brexit done and focus on the issues that matter to you and your family - making your streets safer, inves… https://t.co/cFKfimexgg",1.1721,1.2907,82.6141
2019-11-25,Boris Johnson,"We will get the job done. 

https://t.co/DxR97HnU7n",1.1721,1.2907,82.6141
2019-11-25,Boris Johnson,A majority Conservative government will cut taxes for you and your family. https://t.co/8DCFyo5ZpP,1.1721,1.2907,82.6141
2019-11-25,Boris Johnson,We need a fair and controlled Australian style points-based immigration system. https://t.co/9KIQ3exRiy,1.1721,1.2907,82.6141
2019-11-25,Boris Johnson,My pledge to you. https://t.co/x8jbLb3ymo,1.1721,1.2907,82.6141
2019-11-25,Boris Johnson,It’s time to unleash Britain’s potential https://t.co/KsVMEDTWyF,1.1721,1.2907,82.6141
2019-11-22,Boris Johnson,RT @patel4witham: On the biggest political issue of the election Jeremy Corbyn failed to mention Brexit once in his #BBCQT closing statemen…,1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"RT @Conservatives: We will lift per pupil funding to a minimum of £5,000 for secondary school pupils and £3,750 for primary school pupils n…",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"RT @Conservatives: We need to ensure our country has a new, functioning majority government that can deliver on the issues that matter to t…",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"RT @Conservatives: .@BorisJohnson: “I want people on low- and middle-incomes to keep more of their hard-earned money."" #BBCQT https://t.co/…",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"RT @Conservatives: We didn’t want this election, but at every opportunity Labour, the Lib Dems and the SNP voted for more uncertainty &amp; del…",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"RT @Conservatives: .@BorisJohnson: ""The Conservatives have always been the party of homeownership, but under a Conservative majority govern…",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"We must protect and defend our precious union, and move this country forward as a whole United Kingdom… https://t.co/co3MlWP3F4",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,A majority Conservative government will cut taxes for you and your family. https://t.co/yq6CvlQhe0,1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"Our NHS will not be on the table for any trade negotiations. 

We’re protecting and strengthening our NHS with more… https://t.co/w5rYFOCq2D",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,I believe that talent and genius are evenly distributed across the whole UK - but opportunity is not. That’s why we… https://t.co/IUTdBXaAi6,1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"We live in an incredible country. Everywhere I go, I meet people who are enthusiastic and passionate about this cou… https://t.co/7KARN49bz4",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,This is my vision for Britain. https://t.co/xRzZ7nSQel,1.1632,1.2834,81.913
2019-11-22,Boris Johnson,Excited to have another opportunity to share with you all my positive vision for our country. https://t.co/4QoClG7yXZ,1.1632,1.2834,81.913
2019-11-22,Boris Johnson,Let’s unleash Britain’s potential. https://t.co/VGeJekgLWw,1.1632,1.2834,81.913
2019-11-22,Boris Johnson,RT @Conservatives: 📺 Tune in tonight to watch @BorisJohnson take questions from the audience as he shares our positive vision for the count…,1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"Let’s make 2020 the year of investment and growth, not the year of two more referendums. #BBCQT",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,Only a majority Conservative government can move this country forward and get Brexit done. #BBCQT https://t.co/auIQpbJnbS,1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"RT @Conservatives: Jeremy Corbyn did NOT mention Brexit once in his #BBCQT closing statement tonight.

The Labour leader has, once again, s…",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"Next year could be a great year. We could #GetBrexitDone in January, build new hospitals, invest in our schools, re… https://t.co/wftSGR4OWD",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,RT @Conservatives: .@BorisJohnson: “The Conservatives have already cut income tax for over 30 million working people. Now a Conservative ma…,1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"RT @Conservatives: Only a Conservative majority government will get Brexit done.

Our deal is ready to go. Back Boris on December 12th so w…",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"RT @Conservatives: There are now over 18,000 more doctors than in May 2010, and almost 17,000 more nurses on our wards. #BBCQT https://t.co…",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"RT @Conservatives: 💙 We will build 40 new hospitals and upgrade 20 more. 
💙 We will deliver 50 million more appointments in GP surgeries.…",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"RT @Conservatives: Under a majority Conservative Government there will be:

🏥 50 million more appointments in GP surgeries every year.
👩‍⚕…",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,I want to tackle poverty and give every kid in the country the opportunities to make the most of their talents. https://t.co/bqYPGhnDHO,1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"We’re investing an additional £14 billion in education, so that your child can get the best start in life. https://t.co/jDZiHiA0ke",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"Thank you so much for all your questions tonight. We will get Brexit done, invest in our NHS, schools and police, a… https://t.co/TPqGCa4aYb",1.1632,1.2834,81.913
2019-11-22,Boris Johnson,"RT @Conservatives: We are united in getting Brexit done with @BorisJohnson's deal so that we can unleash Britain's potential.
#BBCQT https:…",1.1632,1.2834,81.913
2019-11-21,Theresa May,"Particularly enjoyed campaigning with @ScotTories colleagues this week @KerrForStirling, @LukeGrahamOSP,… https://t.co/ck9kRCNyy1",1.1669,1.2925,82.3581
2019-11-21,Theresa May,I’ve been out supporting our great @Conservatives candidates across the UK the last couple of weeks. The message on… https://t.co/ohUQ6yqvjn,1.1669,1.2925,82.3581
2019-11-21,Boris Johnson,Let's get Brexit done!,1.1669,1.2925,82.3581
2019-11-21,Boris Johnson,We’re cutting taxes for you and your family. https://t.co/rQIVVT2cYL,1.1669,1.2925,82.3581
2019-11-21,Boris Johnson,We need to get Brexit done. https://t.co/U29WCJx9F7,1.1669,1.2925,82.3581
2019-11-21,Boris Johnson,"We're lowering taxes so that you can keep more of what you earn.

https://t.co/oPFqtdqoYd",1.1669,1.2925,82.3581
2019-11-21,Boris Johnson,"Let’s get Brexit done and continue with our bold plans for the environment, leading the fight against climate chang… https://t.co/O3gAR9r1Sp",1.1669,1.2925,82.3581
2019-11-21,Boris Johnson,Thanks so much for all your support everyone! https://t.co/pwXNNHYJGK,1.1669,1.2925,82.3581
2019-11-21,Boris Johnson,"✔️Getting Brexit done 
✔️20,000 new police 
✔️More money for our NHS 
✔️More money for every pupil 
✔️An Australian… https://t.co/njnQGaLErL",1.1669,1.2925,82.3581
2019-11-21,Boris Johnson,We’re cutting taxes so that you can keep more of your hard earned money. https://t.co/7YRCCNLbfa,1.1669,1.2925,82.3581
2019-11-21,Boris Johnson,"Let’s get Brexit done, end the uncertainty and support our fantastic small and medium-sized businesses by lowering… https://t.co/y8odc3L8tN",1.1669,1.2925,82.3581
2019-11-21,Boris Johnson,"We can only invest in our great public services if we support the entrepreneurs, businesses and hardworking people… https://t.co/MZ5i9F1NdK",1.1669,1.2925,82.3581
2019-11-21,Boris Johnson,"Under my leadership, a majority Conservative government will get Brexit done, invest more money in our public servi… https://t.co/ZlLaHp7Uur",1.1669,1.2925,82.3581
2019-11-21,Boris Johnson,We're cheering you on! #BackTheBrits https://t.co/PJCSyTpByh,1.1669,1.2925,82.3581
2019-11-20,Boris Johnson,Thank you - and I love Teesside! https://t.co/FGv9THa8nL,1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,"When we get Brexit done by January 31st, we will go forward as a united and confident nation that has shown our fai… https://t.co/ihwoJ2RumP",1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,We need to get Brexit done https://t.co/dm7AvCChof,1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,We’re lowering your taxes so that you can keep more of what you earn. https://t.co/pvWs9LgaO8,1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,We’re going to give police the powers they need to keep you and your family safe. https://t.co/2EE6uw9qMR,1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,We can’t be afraid of being tough on crime and implementing policies which are proven to keep people safe. https://t.co/8Y9PERizWZ,1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,"Our NHS will not be on the table for any trade negotiations. 

We’re protecting and strengthening our NHS with more… https://t.co/RqJr7QGXMq",1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,"All Conservative candidates standing at this election have pledged that, if elected, they will vote in Parliament t… https://t.co/BPR9Qz0ClO",1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,Let's get Brexit done!,1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,"Today we’re announcing that flood-hit homes and businesses will be eligible for Government grants of up to £5,000 f… https://t.co/zzg8pEU3AL",1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,"✔️Recruiting 20,000 police officers 
✔️Giving police the power to target known knife carriers 
✔️Powers to arrest a… https://t.co/yZ1vBg9kws",1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,Some thoughts from the road https://t.co/f15P4WDh5h,1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,"Today I’ve announced that under a majority Conservative government, we will cut taxes for millions of working peopl… https://t.co/QlihAlEqQG",1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,We’re cutting taxes so that you can keep more of your hard-earned money. https://t.co/LOrdCKi4hF,1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,"We’re levelling up per pupil funding, so that every child can get the best start in life. https://t.co/CssDQi7lxS",1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,We’re cutting taxes for you and your family. https://t.co/GXYbDYDyjH,1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,"What a day in Teesside! 

Taking questions directly from workers at Wilton Engineering Services. 

They were focuse… https://t.co/6vC1eWdN6G",1.1667,1.2911,82.4626
2019-11-20,Boris Johnson,"We can only invest in our great public services if we support the entrepreneurs, businesses and hardworking people… https://t.co/PgjakikNR1",1.1667,1.2911,82.4626
2019-11-19,Boris Johnson,Our NHS will never be for sale. #BackBoris #LeadersDebate,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,Hi folks - I’m now handing over to my team to tweet during the debate. Wish me luck!,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,Only a majority Conservative government can get Brexit done. We have a deal that is ready to go. Let's make 2020 th… https://t.co/bRcQMVeGca,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,"We have negotiated a great new deal that takes back control of our borders, our laws and our money. Only a majority… https://t.co/d96TttDpsZ",1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,We have a great new deal that is supported by every Conservative candidate. Let's get Brexit done! 🇬🇧 #BackBoris… https://t.co/2OXFQwSPLA,1.1671,1.2932,82.5838
2019-11-19,Boris Johnson,"Next year could be a great year. We could #GetBrexitDone in January, build new hospitals, invest in our schools, re… https://t.co/m5XDoUha1E",1.1671,1.2932,82.5838
