Date,Open_AAPL,High_AAPL,Low_AAPL,Close_AAPL,Volume_AAPL
2016-11-01,26.772941959873034,26.84609149901372,26.081555314836322,26.30808448791504,175303200
2016-10-31,26.817775254116405,26.95463718586621,26.71158852763724,26.79181861877441,105677600
2016-10-28,26.869687031656014,27.18588340782381,26.770579065724124,26.834291458129886,151446800
2016-10-27,27.2283599563902,27.339265255679035,26.92396087971248,27.013629913330078,138248000
2016-10-26,26.97351574555685,27.301511294710608,26.73754762096888,27.275554656982425,264536800
2016-10-25,27.832439509786248,27.929187304781603,27.681420054427498,27.903230667114254,192516000
2016-10-24,27.631866897427148,27.78288635241979,27.60827044513966,27.76165008544922,94154800
2016-10-21,27.563438592733732,27.587036847598597,27.438375763243947,27.513885498046875,92770800
2016-10-20,27.57524170013591,27.697944361790217,27.450178852595634,27.62243461608887,96503200
2016-10-19,27.66726235074981,27.78760659725328,26.853173048606504,27.636587142944336,80138400
2016-10-18,27.88671440675221,27.893793162790818,27.71445687520534,27.71917724609375,98214000
2016-10-17,27.68613719154382,27.806479624534873,27.5563540183648,27.73805046081543,94499600
2016-10-14,27.815919516372137,27.884350482727193,27.63894343795885,27.75692749023437,142608800
2016-10-13,27.558719249339237,27.712098900190476,27.306233411892702,27.603553771972656,140769600
2016-10-12,27.690859636060843,27.839520709830193,27.549279118423247,27.688499450683594,150347200
2016-10-11,27.77344626516961,28.007055993967697,27.41949409458396,27.44309234619141,256164000
2016-10-10,27.141053184537142,27.549278836513746,27.070263826589702,27.38410186767578,144944000
2016-10-07,26.973518021843084,27.03251005796839,26.784744586418533,26.91452598571777,97433600
2016-10-06,26.829576107731672,26.9805955694234,26.695074343403288,26.87441062927246,115117200
2016-10-05,26.75878744832965,26.820139668840124,26.591250284888112,26.676198959350586,85812400
2016-10-04,26.678559521524306,26.97351972072847,26.577093140986303,26.66440200805664,118947200
2016-10-03,26.595966721265174,26.67619681861649,26.494500357149445,26.55113220214844,86807200
2016-09-30,26.536976820533845,26.751708692173448,26.381238784215327,26.676198959350586,145516400
2016-09-29,26.70215679106466,26.85317626345357,26.381239962164713,26.47090721130371,143548000
2016-09-28,26.827216554885467,27.05138555224396,26.765864338651838,26.888566970825195,118564400
2016-09-27,26.66439834575237,26.706872680615774,26.508658517821942,26.68563461303711,98429600
2016-09-26,26.34348172031452,26.756425945167546,26.322245452891746,26.63608169555664,119477600
2016-09-23,26.99946966819603,27.086778513619546,26.3222423709192,26.59596443176269,209924800
2016-09-22,26.98295469717066,27.12217682688507,26.900366213591226,27.046667098999023,124296000
2016-09-21,26.864969270013372,26.898004661766855,26.532255167269355,26.79417991638184,144012800
2016-09-20,26.676199866696265,26.928685713188163,26.548776850668467,26.79890251159668,138057200
2016-09-19,27.181168818716326,27.414776757729744,26.723390081404396,26.80125999450684,188092000
2016-09-16,27.164653051902924,27.402979578205407,26.90980702744093,27.11745834350586,319547600
2016-09-15,26.86733060256419,27.30859164024905,26.780021749033647,27.270835876464844,359934400
2016-09-14,25.656817280407108,26.67147922699047,25.626140269270344,26.37415885925293,443554800
2016-09-13,25.368934492466973,25.670973414773695,25.305222088368353,25.472759246826172,248704800
2016-09-12,24.222130381103327,24.94655251235125,24.193813555671355,24.880481719970703,181171200
2016-09-09,24.691706305156444,24.94655233131259,24.33539390563965,24.33539390563965,186228000
2016-09-08,25.307584446815014,25.3123030177526,24.83328795449864,24.89935874938965,212008000
2016-09-07,25.44444097764121,25.663891385435033,25.265104715285435,25.56950378417969,169457200
2016-09-06,25.460961567101297,25.555349179086104,25.36893414049695,25.413766860961914,107521600
2016-09-02,25.41376638307868,25.484557540809607,25.20611508085197,25.420846939086914,107210000
2016-09-01,25.045657170148047,25.2013970000641,24.922954534697126,25.18487930297852,106806000
2016-08-31,24.93239578792597,25.147125869950614,24.927675416724394,25.03622055053711,118649600
2016-08-30,24.9654299253823,25.130606903220123,24.894638763283787,25.012622833251953,99455600
2016-08-29,25.158924720274157,25.352418530640726,25.081054798953748,25.206117630004886,99881200
2016-08-26,25.345335613093013,25.472756808505192,25.08576925130645,25.23443031311035,111065200
2016-08-25,25.34061854281561,25.456242427936655,25.173081378576608,25.383092880249023,100344800
2016-08-24,25.619057363000326,25.66153169436827,25.409045891318197,25.491634368896484,94700400
2016-08-23,25.62377885396309,25.796036384228703,25.609621341991176,25.68513107299805,85030800
2016-08-22,25.68749075282331,25.7441225998903,25.4491624376544,25.60490226745605,103280800
2016-08-19,25.66624930588923,25.883341324936925,25.569503321565843,25.80547142028809,101472400
2016-08-18,25.77480025876419,25.862107316799,25.72524536600054,25.73940467834473,87938800
2016-08-17,25.744123132398844,25.80783553692429,25.564786845967603,25.77243995666504,101424000
2016-08-16,25.86918604938392,26.010768370933484,25.77007986453442,25.81019401550293,135177600
2016-08-15,25.517597269606217,25.847953061319238,25.503439755772337,25.83379554748535,103472800
2016-08-12,25.43264523835121,25.58838507120102,25.43264523835121,25.52703285217285,74641600
2016-08-11,25.60725888176694,25.704006672431177,25.449160677811747,25.46803855895996,109938000
2016-08-10,25.65209910193921,25.696933629559577,25.42793006442581,25.484561920166016,96034000
2016-08-09,25.53883335485717,25.706370523276625,25.486920074443866,25.67569351196289,105260800
2016-08-08,25.37129074528343,25.571865081787106,25.286343880781175,25.57186508178711,112148800
2016-08-05,25.076329655372195,25.401966791540183,25.055093390123204,25.361852645874023,162213600
2016-08-04,24.913515970430733,25.012622154443818,24.84272481025339,24.98194694519043,109634800
2016-08-03,24.598565809232387,24.84030317538201,24.58917772435548,24.828569412231445,120810400
2016-08-02,24.88959006799687,24.89428321494959,24.408461033314122,24.52111625671387,135266400
2016-08-01,24.504683054205252,24.91305480663475,24.504683054205252,24.88958549499512,152671600
2016-07-29,24.453051451922487,24.537542413064383,24.333355625205847,24.457744598388672,110934800
2016-07-28,24.13385815509328,24.514065601110648,24.131510687109852,24.48824882507324,159479200
2016-07-27,24.47182310380895,24.49059926877089,24.11508492250032,24.162023544311523,369379200
2016-07-26,22.723340018884038,22.993241648476573,22.629460957643925,22.68813514709473,224959200
2016-07-25,23.058953759863588,23.197423971302857,22.74680667871525,22.845378875732425,161531600
2016-07-22,23.295999574641623,23.305387659379235,23.073036590960054,23.155181884765625,113254800
2016-07-21,23.429780331916362,23.70437513893164,23.265491509072103,23.335901260375977,130808000
2016-07-20,23.469677087171025,23.5776373869007,23.40865542537799,23.460289001464844,105104000
2016-07-19,23.36640790510271,23.469675048305373,23.314774333501376,23.439165115356445,95119600
2016-07-18,23.164570555817647,23.500187009599877,23.14110123686249,23.42977905273437,145975600
2016-07-15,23.21620128796025,23.30538719589684,23.117629086066803,23.1833438873291,120548000
2016-07-14,22.857117910144016,23.232632377833017,22.84068920813869,23.18569374084473,155676000
2016-07-13,22.86180762185976,22.92282747787621,22.728028776777872,22.735071182250977,103568800
2016-07-12,22.805486341026377,22.929875351521172,22.79375257604434,22.86416053771973,96670000
2016-07-11,22.70690992185496,22.918137349014284,22.70221677484877,22.76089096069336,95179600
2016-07-08,22.64588823175093,22.73976728707408,22.542622882430106,22.69048118591309,115648400
2016-07-07,22.460477142375737,22.64823524928096,22.44170276416043,22.51680564880371,100558400
2016-07-06,22.20231186437423,22.45109163330846,22.14833261540318,22.42057991027832,123796400
2016-07-05,22.387723283002067,22.390070751914948,22.16945522955199,22.29384422302246,110820800
2016-07-01,22.41119068072757,22.64119426844705,22.37364013430859,22.505069732666016,104106000
2016-06-30,22.164762501959675,22.476907830704985,22.13190509893385,22.437009811401367,143345600
2016-06-29,22.054449152459068,22.190573667997647,21.97465134346986,22.15536880493164,146124000
2016-06-28,21.80332954062336,21.981699581050048,21.624959500196667,21.96526908874512,161779600
2016-06-27,21.826792913913927,21.83852846505136,21.474747866915312,21.60148429870605,181958400
2016-06-24,21.80567627694743,22.216395596510004,21.744654619531776,21.920677185058594,301245600
2016-06-23,22.51680507526972,22.59894857347569,22.354863756953684,22.55435562133789,128960800
2016-06-22,22.58956089462333,22.739766662779022,22.37833347359377,22.425273895263672,116876400
2016-06-21,22.28210572021798,22.61302714278093,22.22108407562149,22.509761810302734,142185600
2016-06-20,22.530889541688385,22.664666626718393,22.303233392115832,22.31966209411621,137647600
2016-06-17,22.67639519554707,22.683435809864825,22.366595631409773,22.37363624572754,244032800
2016-06-16,22.63650260859055,22.941609123918727,22.547318481162645,22.894670486450195,125307200
2016-06-15,22.958034786321374,23.096506792529286,22.772624148859855,22.79844093322754,117780800
2016-06-14,22.84068348252182,23.11293252247137,22.706906430986272,22.8735408782959,127727600
2016-06-13,23.162220894220983,23.263140559908265,22.78905216180746,22.845378875732425,152082000
2016-06-10,23.12467196508951,23.317123240733572,23.112938201198002,23.19508171081543,126851600
2016-06-09,23.117627777044056,23.467325401442178,23.10823969302475,23.387529373168945,106405600
2016-06-08,23.23966632756763,23.36640275979225,23.15987030945975,23.22089195251465,83392400
2016-06-07,23.293649403392592,23.439162014052762,23.22558713988673,23.24201583862305,89638000
2016-06-06,22.99793228094315,23.91324989440439,22.894666936405844,23.14813804626465,93170000
2016-06-03,22.95099260378652,23.063646027341694,22.871194787390536,22.981502532958984,114019600
2016-06-02,22.90640224343285,22.96272896157852,22.678746111410085,22.93456649780273,160766400
2016-06-01,23.23966397052701,23.361707244258806,23.077724482381395,23.108234405517575,116693200
2016-05-31,23.37579551394023,23.56355362674058,23.192732338786627,23.43681716918945,169228800
2016-05-27,23.338241953047547,23.579979283421586,23.29364900413021,23.551815032958984,145364800
2016-05-26,23.394569499035477,23.641001775252796,23.150484691422353,23.565898895263672,225324800
2016-05-25,23.157524487942037,23.40864990189569,23.026094900256048,23.3804874420166,152675200
2016-05-24,22.817218499799992,23.021403527915364,22.728032588122826,22.9768123626709,140560800
2016-05-23,22.500377722274894,22.81017735590317,22.453437298637837,22.63180732727051,152074400
2016-05-20,22.21169576489081,22.39710637459964,22.183531515997934,22.347820281982425,128104000
2016-05-19,22.211694162292122,22.211694162292122,21.96056878054596,22.10842704772949,121768400
2016-05-18,22.09904343176581,22.345473906909245,22.03567431630476,22.192920684814453,168249600
2016-05-17,22.19057701320409,22.22578009098321,21.82914382638857,21.941797256469727,187667600
2016-05-16,21.68363137348314,22.153024847164946,21.509956289587198,22.033329010009766,245039200
2016-05-13,21.122707546804843,21.514650690430752,21.122707546804843,21.244749069213867,177571200
2016-05-12,21.76107869140592,21.775159920662407,20.99831440305432,21.20249938964844,305258800
2016-05-11,21.93944614796305,21.960567989402513,21.700054534754585,21.711790084838867,114876400
2016-05-10,21.904247415347662,21.960574132202105,21.617917102896996,21.925369262695312,134747200
2016-05-09,21.826793875863125,22.007509553425663,21.730567365957626,21.777507781982425,131745600
2016-05-06,21.913638773845626,21.932413155205992,21.556898669083978,21.761085510253906,174799600
2016-05-05,22.06149534336081,22.077924044865078,21.75169569314164,21.88312530517578,143562000
2016-05-04,22.207917042594065,22.37121162334961,21.885996186445556,21.972309112548828,164102000
2016-05-03,21.97463919839092,22.333885117501712,21.85333623675668,22.203250885009766,227325200
2016-05-02,21.920987236655193,21.94664778730132,21.554743298965303,21.8440055847168,192640400
2016-04-29,21.925653479521326,22.095946074550557,21.580405323220404,21.867334365844727,274126000
2016-04-28,22.77011509196293,22.833098952209053,21.986306054688352,22.121606826782227,328970800
2016-04-27,22.39453828318968,23.02671722323793,22.319889893436034,22.819101333618164,458408400
2016-04-26,24.23975536068977,24.56400946490623,24.23975536068977,24.342395782470703,224064800
2016-04-25,24.49403085925945,24.64566093005416,24.37972588024858,24.51269340515137,112126400
2016-04-22,24.496357962393088,24.839274592951607,24.40538029874588,24.65265274047852,134732400
2016-04-21,24.944249656674533,24.944249656674533,24.61532902388576,24.720304489135746,126210000
2016-04-20,24.876602696739806,25.214852867401447,24.74130191657186,24.990907669067386,122444000
2016-04-19,25.165861380931744,25.193855194082484,24.780956683717424,24.939584732055664,129539600
2016-04-18,25.401470571371625,25.415466587787428,24.946582240278968,25.072551727294922,243286000
2016-04-15,26.152622985357706,26.196946080437023,25.597425674359922,25.625417709350586,187756000
2016-04-14,26.038315937662716,26.217938006913354,25.970665558923198,26.150287628173828,101895600
2016-04-13,25.84702922822905,26.206273365247327,25.84702922822905,26.13629150390625,133029200
2016-04-12,25.506440800054172,25.777042279168963,25.34781455613437,25.76304626464844,108929200
2016-04-11,25.420132366821125,25.80270556219014,25.387473809637772,25.431795120239254,117630000
2016-04-08,25.406137483598336,25.60675358105905,25.233511639637552,25.34781837463379,94326800
2016-04-07,25.648744995508014,25.758385211897174,25.22185044412631,25.319826126098636,127207600
2016-04-06,25.714059043106,25.88901634778721,25.47378284968065,25.88434982299805,105616400
2016-04-05,25.546105091177854,25.83070265110372,25.52510928474888,25.61608695983887,106314800
2016-04-04,25.75838017726519,26.171280410207373,25.72338836061213,25.921674728393555,149424800
2016-04-01,25.37580916529735,25.66040668786953,25.240508411983058,25.65807342529297,103496000
2016-03-31,25.59509155154391,25.637081382377144,25.39913841440279,25.4247989654541,103553600
2016-03-30,25.345485327729243,25.758383839620056,25.33382079393384,25.55776596069336,182404400
2016-03-29,24.468367752435732,25.14486984253711,24.46603448950293,25.11920928955078,124760400
2016-03-28,24.727302497399087,24.771625590266037,24.508022075541106,24.538349151611328,77645600
2016-03-24,24.603667382511254,24.785622728130594,24.46836661482988,24.65032196044922,104532000
2016-03-23,24.83927566350725,24.97690790632565,24.703974903620793,24.757627487182614,102814000
2016-03-22,24.552345115679127,25.028229263083674,24.543013844582013,24.89526176452637,129777600
2016-03-21,24.710973110527483,25.112208868031697,24.526684511219937,24.706308364868164,142010800
2016-03-18,24.806616733689342,24.843941819815196,24.538350241131603,24.70864105224609,176820800
2016-03-17,24.61532609895484,24.83693975719944,24.484691878352734,24.680644989013672,137682800
2016-03-16,24.403048390182967,24.799617623994948,24.398381864745375,24.720304489135746,153214000
2016-03-15,24.251419368103605,24.536016919983428,24.225758816392602,24.39605140686035,160270800
2016-03-14,23.773203645115288,24.00648009287146,23.742876567861828,23.91550064086914,100304400
2016-03-11,23.850182336306354,23.859513607324352,23.67755827186831,23.854848861694336,109632800
2016-03-10,23.65656593821627,23.85018404146901,23.36263710928787,23.60057830810547,134054400
2016-03-09,23.63323618574099,23.696221822854813,23.390628468217066,23.58891487121582,108806800
2016-03-08,23.50960156928051,23.738213285267147,23.420957154381863,23.56792068481445,126247600
2016-03-07,23.88517894935668,23.98782117138803,23.551593507513115,23.76387596130371,143315600
2016-03-04,23.8805093606344,24.202430201151305,23.647232924960647,24.02980613708496,184220400
2016-03-03,23.462946889162456,23.726548649544004,23.43261981016832,23.67756080627441,147822800
2016-03-02,23.446615775568162,23.535260183162407,23.24366462952053,23.50260162353516,132678400
2016-03-01,22.77944507691597,23.507266442012238,22.72579071178637,23.45128059387207,201628400
2016-02-29,22.595160420419184,22.914749844746808,22.546172572268233,22.555503845214844,140865200
2016-02-26,22.674467749750853,22.86575434665268,22.52983750560428,22.60681915283203,115964400
2016-02-25,22.406202783264842,22.57182884216309,22.219580919283672,22.57182884216309,110330800
2016-02-24,21.92331710390872,22.48317904645664,21.769353823877648,22.41786193847656,145022800
2016-02-23,22.487843980842825,22.51117126350634,22.05628302241624,22.08894157409668,127770400
2016-02-22,22.46684979751615,22.604483800724072,22.375872142750627,22.599817276000977,137123200
2016-02-19,22.39453835768625,22.571828951350177,22.34788378134428,22.40386962890625,141496800
2016-02-18,23.05703860544169,23.06870313738712,22.415528503112217,22.45518684387207,156084000
2016-02-17,22.550835730604234,22.91008170483446,22.42953275035836,22.889087677001953,179452800
2016-02-16,22.165928093722812,22.592824435878164,22.070285672117524,22.54383659362793,196231600
2016-02-12,21.972305993576487,22.04462111235909,21.697039753999054,21.925649642944336,161405600
2016-02-11,21.878995604870955,22.09594274625968,21.599062833534433,21.857999801635746,200298800
2016-02-10,22.375873236489948,22.47618216584709,21.951310233578823,21.990966796875,169374400
2016-02-09,21.995638912537114,22.380545449985146,21.911659239648145,22.158931732177734,177324800
2016-02-08,21.725036220238962,22.324556655143837,21.70404219298647,22.163597106933594,216085600
2016-02-05,22.515840699310406,22.609151629163375,21.855669741574157,21.93264961242676,185672400
2016-02-04,22.361879868054146,22.704796522487246,22.205585079087147,22.534503936767575,185886800
2016-02-03,22.041663720355725,22.468575094318577,21.8282080333743,22.354887008666992,183857200
2016-02-02,22.139106185450434,22.28295765165511,21.874606415768085,21.921010971069336,149428800
2016-02-01,22.382722606138078,22.43840629581203,22.13446401740736,22.373441696166992,163774000
2016-01-29,21.99293412954588,22.584577560424805,21.890845885878587,22.584577560424805,257666000
2016-01-28,21.76091455695363,21.93028628633687,21.436089807120286,21.83051872253418,222715200
2016-01-27,22.282960088433754,22.41984955869836,21.65651179950688,21.675073623657227,533478800
2016-01-26,23.185506169057064,23.405922060548995,22.753953527267235,23.199426651000977,300308000
2016-01-25,23.55441238229836,23.55673305260241,23.018452601994962,23.07181739807129,207178000
2016-01-22,22.883881031488176,23.54049085633033,22.823557767481716,23.53120994567871,263202000
2016-01-21,22.519612776957718,22.70986701216432,22.027736923578647,22.343280792236328,208646000
2016-01-20,22.064860140138858,22.781795013583412,21.67507073568181,22.45697021484375,289337600
2016-01-19,22.83283987999202,22.888523576680054,22.157668198307423,22.426809310913086,212350800
2016-01-15,22.320081817907077,22.67042872326105,22.12518797608556,22.535858154296875,319335600
2016-01-14,22.72842361150156,23.313108433291895,22.21334471568939,23.090370178222656,252680400
2016-01-13,23.275989216236024,23.47784502374341,22.57529733514634,22.59617805480957,249758400
2016-01-12,23.32935604883193,23.361838351254605,22.932604638957127,23.19246482849121,196616800
2016-01-11,22.962764041687336,22.983644759542337,22.58457451911318,22.860675811767575,198957600
2016-01-08,22.8653170747648,22.995246261389127,22.450005687344984,22.496408462524414,283192000
2016-01-07,22.89548196616134,23.23190655956223,22.37344270527211,22.378082275390625,324377600
2016-01-06,23.33167823072809,23.7516310913821,23.171587366313066,23.36416053771973,273829600
2016-01-05,24.5358462882375,24.559047680106,23.76090882488279,23.83051300048828,223164000
2016-01-04,23.80730974096217,24.44767837318229,23.66577896046873,24.44303703308105,270597600
2015-12-31,24.828187825180034,24.832827395313807,24.32006904312809,24.422157287597656,163649200
2015-12-30,25.19245269899973,25.220293657397946,24.86762794651806,24.900110244750977,100855200
2015-12-29,24.816585347903327,25.389668712036446,24.79338395776751,25.229576110839844,123724800
2015-12-28,24.962757968359046,24.98596113075696,24.635614266351016,24.78410530090332,106816800
2015-12-24,25.28990133482979,25.28990133482979,25.046282311158,25.06484413146973,54281600
2015-12-23,24.888507138008308,25.25509507574376,24.872265989888508,25.199411392211914,130629600
2015-12-22,24.91867494901557,24.9929204635949,24.69825730531096,24.87923240661621,131157600
2015-12-21,24.89082990833573,24.9117123977677,24.49408031065366,24.90243148803711,190362400
2015-12-18,25.269020463290424,25.410549474400263,24.549764976814718,24.60080909729004,385813200
2015-12-17,25.99059456801437,26.043959361609133,25.28526306152344,25.28526306152344,179091200
2015-12-16,25.770178865191397,25.983634500687128,25.243500016934128,25.832822799682614,224954000
2015-12-15,25.972038917121463,26.171574104129252,25.60313018015477,25.63561248779297,213292400
2015-12-14,26.027716523837753,26.143725243988538,25.473194983129172,26.097322463989254,257274800
2015-12-11,26.726090678374728,26.77249346039427,26.183168923952238,26.259735107421875,187544800
2015-12-10,26.923304784525325,27.13212084102825,26.80033582073823,26.953466415405273,116850800
2015-12-09,27.29452967370064,27.30613125298541,26.70056563349182,26.825855255126953,185445600
2015-12-08,27.266689244255925,27.517268508651547,27.113558651671447,27.43142318725586,137238000
2015-12-07,27.60543887724384,27.809613610022215,27.33397709676971,27.443025588989254,128336800
2015-12-04,26.749292051183826,27.66808094173637,26.70752883933359,27.61703681945801,231108000
2015-12-03,27.04163570837965,27.09731940321373,26.50103460099694,26.728410720825195,166278000
2015-12-02,27.22492657659625,27.40358100335325,26.932585865789143,26.978988647460934,133546400
2015-12-01,27.552067579636606,27.565988057859663,27.113554814086577,27.22492218017578,139409600
2015-11-30,27.375739552060622,27.705205689882327,27.320055857420744,27.44766616821289,156721200
2015-11-27,27.445345906696488,27.47318863950743,27.285253290800892,27.33397674560547,52185600
2015-11-25,27.658798037378016,27.663439377333823,27.359495335720247,27.38501739501953,85553200
2015-11-24,27.222609331108888,27.69128382702792,27.17388587634648,27.58223533630371,171212800
2015-11-23,27.672722688528328,27.779452281770485,27.224928903526923,27.320056915283203,129930000
2015-11-20,27.65647671168168,27.82352954307902,27.575270965905887,27.67967987060547,137148400
2015-11-19,27.294530799635936,27.784087727086572,27.0903560949298,27.559030532836914,173183200
2015-11-18,26.85833722129964,27.259726369400806,26.798012196038165,27.21332359313965,186698800
2015-11-17,26.663445588524624,26.693608990668235,26.29221801337505,26.37806510925293,110467600
2015-11-16,25.84210677483736,26.505676921823845,25.753940768021714,26.491756439208984,152426800
2015-11-13,26.72840843069616,26.814255520914113,26.04859725939909,26.064838409423828,183249600
2015-11-12,26.97434586366669,27.104275052990257,26.832815095231037,26.849056243896484,130102400
2015-11-11,26.99986970683151,27.243486952921252,26.730728630977048,26.93954467773437,180872000
2015-11-10,27.122835744399428,27.39429569087793,26.927940198360663,27.09267234802246,236511600
2015-11-09,28.064832832168218,28.26204732674793,27.85369785590021,27.974346160888672,135485600
2015-11-06,28.099629533020178,28.262041016966357,27.98594149425785,28.08802795410156,132169200
2015-11-05,28.271323998811702,28.466219563988503,27.883855308595,28.0555477142334,158210800
2015-11-04,28.446541717137016,28.60595196380495,28.097689912625476,28.18548011779785,179544400
2015-11-03,27.905934894820227,28.529711188244967,27.885141411648625,28.31716537475586,182076000
2015-11-02,27.90825012794353,28.037625554611157,27.633325583666824,27.99604034423828,128813200
2015-10-30,27.952144113790254,28.005281456489463,27.596359930913767,27.607912063598636,197461200
2015-10-29,27.423084543519586,27.882832566132446,27.323742209688557,27.845867156982425,204909200
2015-10-28,27.014167390384998,27.561705667514428,26.813171925021766,27.55477333068848,342205600
2015-10-27,26.66069313016592,26.92406551746331,26.334942051735663,26.464319229125977,279537600
2015-10-26,27.279849497611018,27.291399866653123,26.54979849001041,26.63296890258789,265335200
2015-10-23,26.961028583105172,27.545532241065175,26.87554915559048,27.51087760925293,237467600
2015-10-22,26.41349485267616,26.68379783630371,26.36035751000874,26.68379783630371,166616400
2015-10-21,26.33725521269854,26.702280751830287,26.267945941306138,26.28180885314941,167180800
2015-10-20,25.722717311082892,26.376528515361628,25.60258324343197,26.28411674499512,195871200
2015-10-19,25.597963814501053,25.8174402299812,25.438553552402198,25.81282043457031,119036800
2015-10-16,25.824368668326073,25.87519522668145,25.53558300731401,25.65340805053711,156930400
2015-10-15,25.627996925783314,25.898299904187827,25.526343800527076,25.842853546142575,150694000
2015-10-14,25.71116783026752,25.76430341030485,25.31148765872356,25.46165657043457,177849600
2015-10-13,25.60258127666017,25.979157140911102,25.570237423907706,25.826679229736328,132197200
2015-10-12,26.043848801048537,26.04846859642724,25.74582176479597,25.78278541564941,121868800
2015-10-09,25.413140515792517,25.939885328102573,25.295315461689068,25.902921676635746,211064400
2015-10-08,25.457032921864357,25.457032921864357,24.999595681406326,25.297622680664066,247918400
2015-10-07,25.815129018163727,25.822059592467852,25.276833850118688,25.593341827392575,187062400
2015-10-06,25.55868460830915,25.815126407272764,25.359999939515575,25.715784072875977,192787200
2015-10-05,25.385415785229643,25.7296495849358,25.19828322858696,25.593341827392575,208258800
2015-10-02,24.953392382767525,25.64647798287596,24.8471194689305,25.50092887878418,232079200
2015-10-01,25.198281752174587,25.32534814899797,24.791671044947552,25.31610679626465,255716400
2015-09-30,25.452413739716906,25.768923472948288,25.119733841854305,25.48244857788086,265892000
2015-09-29,26.066951040498985,26.224050520910968,24.918738894891888,25.195972442626953,293461600
2015-09-28,26.30259791460712,26.468938739025184,25.976848602294922,25.976848602294922,208436000
2015-09-25,26.90095992365747,26.958717050417228,26.341869597041253,26.501279830932614,224607600
2015-09-24,26.16397748615431,26.683791608395786,25.960673041771926,26.56827735900879,200878000
2015-09-23,26.251770252413703,26.503592257298322,26.175532179932798,26.41118049621582,143026800
2015-09-22,26.19401735777991,26.378840909831897,25.995332656236833,26.198638916015625,201384800
2015-09-21,26.261014230828643,26.653763814051466,26.258705214461287,26.616798400878906,200888000
2015-09-18,25.923711121174534,26.406561665083924,25.84516226708268,26.210186004638672,297141200
2015-09-17,26.720762298749623,26.912514651072666,26.272566358455066,26.31877136230469,256450400
2015-09-16,26.85706801921892,26.924066507941102,26.669935464151788,26.89403343200684,148694000
2015-09-15,26.78313877641516,26.921755548223327,26.43428518665512,26.863998413085934,173364800
2015-09-14,26.933305510087372,27.004923787852427,26.535936170343714,26.6398983001709,233453600
2015-09-11,25.82668212310751,26.385770797729496,25.81975154854237,26.38577079772949,199662000
2015-09-10,25.47551164975228,26.170907920920488,25.39003223372607,26.006877899169922,251571200
2015-09-09,26.281805158729966,26.341871305378064,25.360000086785423,25.447792053222656,340043200
2015-09-08,25.817438170892192,26.004570715747384,25.487067303212253,25.946813583374023,219374400
2015-09-04,25.175184062316433,25.517105365747216,25.0689111294875,25.24449157714844,199985200
2015-09-03,25.988400371210517,26.05539886035503,25.422381144538733,25.49862098693848,212935600
2015-09-02,25.46627629894268,25.953744888305675,25.21214349925525,25.953744888305664,247555200
2015-09-01,25.447791970577857,25.84747032531723,24.80322218471743,24.88639259338379,307383600
2015-08-31,25.88212583350935,26.45969715626947,25.87519525965348,26.05077743530273,224917200
2015-08-28,25.91446523079257,26.177837567677816,25.76891791702151,26.1732177734375,212657600
2015-08-27,25.92833715199049,26.161674738300768,25.417762461877818,26.087745666503906,338464400
2015-08-26,24.74084285235652,25.38772340010707,24.269546232335845,25.34151840209961,387098400
2015-08-25,25.66958286243005,25.66958286243005,23.911455419558244,23.966901779174805,414406400
2015-08-24,21.91767649921766,25.135903878618105,21.2546240070671,23.82366180419922,648825200
2015-08-21,25.51247734950273,25.8520895268394,24.408161400481163,24.433574676513672,513102000
2015-08-20,26.355734786272134,26.418111713022018,25.789713837491192,26.02536392211914,274006400
2015-08-19,26.822415068235088,26.919446638979345,26.494354940895168,26.570594787597656,193146000
2015-08-18,26.898653511839317,27.13199283535964,26.80162194615646,26.914825439453125,138242800
2015-08-17,26.80855012257279,27.180506187028552,26.68379450816455,27.067302703857425,163538800
2015-08-14,26.411179150593448,26.87092539123043,26.33956087664207,26.79006576538086,171718000
2015-08-13,26.808551043322325,26.89172145578434,26.46200824559986,26.602935791015625,194143200
2015-08-12,25.99763695704891,26.665309184483398,25.327653951072392,26.62372398376465,404870000
2015-08-11,27.217474237585375,27.30295543978914,26.18246727021707,26.219430923461914,388331200
2015-08-10,26.921753717010283,27.721112201426603,26.921753717010283,27.658735275268555,219806400
2015-08-07,26.471248011679425,26.85706521365839,26.452765307216215,26.68841361999512,154681600
2015-08-06,26.792379168938066,26.91482400902194,26.364976736767,26.59831428527832,211612000
2015-08-05,25.97708743330821,27.00973257207173,25.781598409164715,26.540557861328125,397250400
2015-08-04,27.005135393616943,27.069531621370928,26.046087813140264,26.36577033996582,496554400
2015-08-03,27.94348056205009,28.189567110804987,27.02812956253266,27.23971939086914,279904000
2015-07-31,28.1964645883834,28.205664298107767,27.80778694185391,27.89748191833496,171540000
2015-07-30,28.13207558956395,28.189572474087644,27.991783050952897,28.14357566833496,134513200
2015-07-29,28.32295835421395,28.403453620829822,28.120568249962385,28.28615951538086,148046800
2015-07-28,28.37585830688477,28.497753160909422,28.184970007434806,28.37585830688477,134472400
2015-07-27,28.30915920455867,28.428753681560178,28.086072813944302,28.23556327819824,177822000
2015-07-24,28.822037352575716,28.91863169460279,28.495455479246672,28.63344764709473,168649200
2015-07-23,29.02441796827858,29.22910667589609,28.76223239324795,28.78523254394531,203998000
