Date,Open_MSFT,High_MSFT,Low_MSFT,Close_MSFT,Volume_MSFT
2017-06-29,65.99052440622759,66.09515107456821,64.763544869327,65.14400482177734,28918700
2017-06-28,65.82883455792015,66.42805411457088,65.42935485348632,66.3900146484375,25806200
2017-06-27,66.68485219757162,66.7514321328532,65.80028605359148,65.82881927490234,25215100
2017-06-26,67.91183507190075,68.20668804979992,66.99873565872704,67.08433532714844,19607000
2017-06-23,66.66583093590032,67.7691639657724,66.50413783014402,67.73111724853516,27617300
2017-06-22,67.09384966567417,67.14140261872886,66.3043966269408,66.82752990722656,22965700
2017-06-21,66.7799849322495,67.16995842227746,66.52317860849439,66.83705139160156,19891100
2017-06-20,67.36017583294895,67.40773604719782,66.45658981557939,66.49463653564453,21512200
2017-06-19,67.05579582591288,67.47430240568367,66.91312246856661,67.40772247314453,23798300
2017-06-16,66.32343964443841,66.60877920174306,65.83835296334831,66.58024597167969,48345100
2017-06-15,65.88590347435881,66.77998335196125,65.43887079222826,66.48513031005861,26068700
2017-06-14,67.44579173693046,67.6265046104356,66.0380919339894,66.83705139160156,25510700
2017-06-13,66.59925196435786,67.36017180684046,66.54218551600596,67.19847869873047,25258600
2017-06-12,65.86686542307608,66.52315853426306,64.80157921105305,66.3709716796875,47761700
2017-06-09,68.52057815297616,68.55862487457179,65.23911916788708,66.88460540771484,49187400
2017-06-08,68.96762154297146,68.97712778134772,68.00696173002228,68.43497467041016,24588300
2017-06-07,69.0912640440536,69.214910445986,68.43497079968671,68.85347747802734,22301800
2017-06-06,68.76788098300217,69.07224751134817,68.73934049815405,68.97712707519531,31511100
2017-06-05,68.45399495389806,69.3290477390363,68.30180807474197,68.74884796142578,33316800
2017-06-02,66.99872945933444,68.34935509613871,66.80849589710739,68.25424194335939,34770300
2017-06-01,66.80849861576063,67.1604252777004,66.05709234189054,66.67533874511719,21603600
2017-05-31,67.08433267608605,67.28407248451168,66.39950632910171,66.42803955078125,30436400
2017-05-30,66.38050152202413,66.97021484375,66.36147453218145,66.97021484375,17072800
2017-05-26,66.38999570185359,66.7894752922827,66.12366871823258,66.54217529296875,19827900
2017-05-25,65.60055690249318,66.46609620173325,65.5434904506028,66.21880340576172,21854100
2017-05-24,65.50545216703543,65.5149584057949,65.10596518234246,65.41033172607422,14593900
2017-05-23,65.36276900941239,65.39130223477495,65.03937552307399,65.32472229003906,15425800
2017-05-22,64.57331746057217,65.1535172457762,64.20237100861158,65.10595703125,16237600
2017-05-19,64.20237467009547,64.7730609936067,64.13579471996367,64.38309478759766,26961100
2017-05-18,64.10724664944051,64.8015792176737,63.85994663906428,64.402099609375,25201300
2017-05-17,65.52446978427871,65.72420964183664,64.1357970198255,64.18335723876953,30548800
2017-05-16,64.89671297192535,66.04759908386828,64.83013302352106,66.01906585693361,34956000
2017-05-15,64.44172693264571,64.76327731439011,63.90266375368221,64.71598815917969,31530300
2017-05-12,64.8862211916981,64.8862211916981,64.34715799466346,64.668701171875,18714100
2017-05-11,64.64979077778803,64.99971178334917,64.42281869555742,64.74436187744139,28789400
2017-05-10,65.24559356234693,65.78465675368953,65.17939307271932,65.54822540283203,17977800
2017-05-09,65.12266156943753,65.51986456643981,64.95243068282039,65.29289245605469,22858400
2017-05-08,65.22666619394015,65.30232593928957,64.7065144638009,65.19829559326172,18566100
2017-05-05,65.16048718339248,65.28342889859746,64.77273627224065,65.25505828857422,19128800
2017-05-04,65.28341625006132,65.33070540114643,64.91458396059409,65.07535552978516,21749400
2017-05-03,65.6144323137476,65.6144323137476,64.98079796311447,65.33071899414061,28928000
2017-05-02,65.92651624195058,65.92651624195058,65.37799378265386,65.53877258300781,23906100
2017-05-01,64.95241670382386,65.77520034794695,64.78218585384363,65.64279937744139,31954400
2017-04-28,65.16994264885022,65.38745545652176,64.01615647326672,64.74436187744139,39548800
2017-04-27,64.451191939342,64.66870475590767,63.91212871243171,64.56467437744139,34971000
2017-04-26,64.38498327738135,64.60249606635304,63.949950484126155,64.14855194091797,26190800
2017-04-25,64.21476938792262,64.34717039408898,63.931048823101136,64.23368072509766,30242700
2017-04-24,63.81754808004585,63.98777892708978,63.45816783889109,63.864830017089844,29770000
2017-04-21,62.105786550218745,63.07988257759229,61.89772580353461,62.79616928100586,32522600
2017-04-20,61.907185071010225,62.181446308398066,61.6045532254982,61.94501495361328,22299500
2017-04-19,62.086868453474025,62.18143954203457,61.368115192853004,61.50997543334961,26992800
2017-04-18,61.78424693964754,62.14362002220581,61.62347534076458,61.84098815917969,15155600
2017-04-17,61.50997262612663,61.935546112882356,61.48160202238441,61.92609405517578,16689300
2017-04-13,61.74641229625679,62.285475486206714,61.42486190795898,61.42486190795898,17896500
2017-04-12,61.869349655201205,61.95446868727364,61.57617711038753,61.68966674804688,17108500
2017-04-11,62.039576470144645,62.04903574316247,61.33028251534426,61.92609405517578,18791500
2017-04-10,62.049029344106025,62.247630765131206,61.81259805022216,61.97336959838867,17952700
2017-04-07,62.2760135841034,62.38004395104723,61.88826993802249,62.11524200439453,14108500
2017-04-06,62.03958769554953,62.474620534037655,61.92610526004721,62.16253662109375,18103500
2017-04-05,62.70160060778014,62.748882551384156,61.8882761385397,62.00175857543945,21448600
2017-04-04,61.840986218107936,62.23818917299111,61.73695584202246,62.16253662109375,12997400
2017-04-03,62.23818534626315,62.36113426424783,61.651840224719294,61.99230194091797,20400900
2017-03-31,62.086875212379525,62.597567804575434,61.89772579935566,62.28547668457031,21040300
2017-03-30,61.86935448837162,62.39896562350951,61.812613272765226,62.14361572265625,15122800
2017-03-29,61.58563879834194,61.945011842050675,61.424860001526994,61.91664123535156,13618400
2017-03-28,61.434319265609226,61.91664122535222,61.141146709349755,61.74641036987305,20080400
2017-03-27,61.122230771842744,61.68021251681024,60.85742881096826,61.56672286987305,18614700
2017-03-24,61.81262016809556,61.89773200099955,61.24518630279644,61.4532470703125,22617100
2017-03-23,61.41540550186062,61.69911877288746,61.25462671143588,61.349205017089844,19269200
2017-03-22,60.63991247609425,61.60454916530204,60.63991247609425,61.50051879882813,20680000
2017-03-21,61.651843087794504,61.945015662181206,60.64936922562768,60.72502899169922,26640500
2017-03-20,61.38702586566248,61.64236849355444,61.207335769728104,61.40593719482422,14598100
2017-03-17,61.3870348962891,61.69911877288746,61.169514894721324,61.349205017089844,49219700
2017-03-16,61.235717531933346,61.24517680589357,60.81014400277827,61.13168716430664,20674300
2017-03-15,61.04657558535862,61.39648935483574,60.76285508792832,61.2357177734375,24833800
2017-03-14,61.02765555017778,61.04657409771183,60.6682825154607,60.9141731262207,14280200
2017-03-13,61.481607915895864,61.65183876997841,61.065486446958076,61.1978874206543,20100000
2017-03-10,61.576168018522395,61.71802824082266,61.23570637112604,61.40593719482422,19538200
2017-03-09,61.65184113727107,61.66129319624665,60.980376969082705,61.2168083190918,19846800
2017-03-08,60.77231675330732,61.5478112994455,60.76285747893757,61.46269226074219,21510900
2017-03-07,60.706118828114434,61.264093379195565,60.706118828114434,60.90472030639648,18521000
2017-03-06,60.498055505608924,61.056030032991934,60.346739584631656,60.78176879882813,18750300
2017-03-03,60.51696471964052,60.79122232019372,60.16704375427493,60.76285171508789,18135900
2017-03-02,61.17897841760847,61.23571963269253,60.41293954506878,60.53588485717773,24539600
2017-03-01,60.6493741506454,61.462698663679205,60.54534376767738,61.4154167175293,26937500
2017-02-28,60.60208202359994,60.71556444754557,60.299446593236034,60.50750732421875,23239800
2017-02-27,61.037122475861814,61.037122475861814,60.57371901754832,60.74394989013672,15871500
2017-02-24,61.02765867232668,61.283008569917286,60.65882634497328,61.11277770996094,21796800
2017-02-23,60.923628301502674,61.21680808078494,60.70611550091588,61.11277770996094,20273100
2017-02-22,60.83851171899786,60.89525292943966,60.57370978318733,60.86688232421875,19292700
2017-02-21,61.103323486242616,61.42486668423078,60.9520039469686,60.98983383178711,20655900
2017-02-17,60.97091745744528,61.17897819909329,60.81014587173989,61.11277770996094,21248800
2017-02-16,61.22625300867485,61.699115651777745,60.942539751999924,61.01819229125977,20546300
2017-02-15,60.9992897616432,61.065490252616975,60.677746581288346,61.02766036987305,17005200
2017-02-14,60.914182211073154,61.20735480376896,60.545342632267825,61.06549453735352,23108400
2017-02-13,60.387296573281624,60.970115548672865,60.28389309100522,60.8385124206543,22920100
2017-02-10,60.39670401811599,60.44370821293341,60.14289642695166,60.16169738769531,18170700
2017-02-09,59.71048229936165,60.575308523602544,59.52247628662089,60.21809387207031,22644400
2017-02-08,59.75748450447558,59.98309244298239,59.4284766628162,59.54127883911133,18096400
2017-02-07,59.917283034381136,59.95488136428202,59.43786757250511,59.62587356567383,20277200
2017-02-06,59.69168101673791,59.832686422010156,59.35327091281765,59.82328414916992,19796400
2017-02-03,59.69167296159603,59.8796789479496,59.28746134600644,59.860877990722656,30301800
2017-02-02,59.45667356456386,59.60707765465022,58.98666033480446,59.3814697265625,45827000
2017-02-01,60.50010333897607,60.74451222587978,59.6634803660935,59.766883850097656,39671500
2017-01-31,60.97011740555949,61.24272594242405,60.40610295804064,60.77271270751953,25270500
2017-01-30,61.75033474589628,61.84433594884286,60.91371184755713,61.223915100097656,31651400
2017-01-27,61.46832831161947,61.95714607643711,60.998315091820075,61.834938049316406,44818000
2017-01-26,60.274498596044005,60.66930798406738,59.738680220143756,60.41549682617188,43554600
2017-01-25,60.11468553441257,60.25568733474081,59.644672361486634,59.860877990722656,23672700
2017-01-24,59.40967535870115,59.917290527967,59.16526646123989,59.71048355102539,24672900
2017-01-23,58.939665262540615,59.3344746913652,58.81746080727346,59.1840705871582,23097600
2017-01-20,58.91145162913025,59.05245702077377,58.62944443175928,58.977256774902344,30213500
2017-01-19,58.50724511977466,59.20286265248839,58.469643202893884,58.56364440917969,18451700
2017-01-18,58.91145453547407,58.93965776674379,58.394440717134856,58.75165176391602,19670100
2017-01-17,58.92085540133739,58.93965635976299,58.309836803212136,58.77985000610352,20664000
2017-01-13,58.86445909125969,59.099465718915866,58.61065150308104,58.93966293334961,19422300
2017-01-12,59.2780616992589,59.597670795103284,58.234631898534175,58.85504913330078,20968200
2017-01-11,58.855051312722686,59.43786665522689,58.68584628007371,59.40026473999024,21517300
2017-01-10,58.96785201875685,59.287461118556976,58.54483944756314,58.86444854736328,18593000
2017-01-09,58.99605717243284,59.296868929093314,58.78925379624384,58.88325500488281,20382700
2017-01-06,58.56364721515553,59.36267185053338,58.319241915552475,59.07126235961914,19922900
2017-01-05,58.4602409307156,58.90205448927443,58.30983684910862,58.56364440917969,24876000
2017-01-04,58.73284944922707,58.98665700929811,58.39443936913231,58.56364440917969,21340000
2017-01-03,59.02425939211874,59.071259995632666,58.40384210235282,58.82685470581055,20694100
2016-12-30,59.184059868084326,59.21226309783286,58.309835050116774,58.41323852539063,25579900
2016-12-29,59.09006836619172,59.4096775304593,58.967863912993835,59.12767028808594,10250600
2016-12-28,59.59767953799878,59.59767953799878,59.061864737820514,59.2122688293457,14653300
2016-12-27,59.419069347896006,60.22749264556799,59.419069347896006,59.48487091064453,11763200
2016-12-23,59.64468177224746,59.7292843001594,59.033663116670596,59.4472770690918,12403800
2016-12-22,60.01129799590315,60.2557033329124,59.60708627299345,59.73868942260742,22176600
2016-12-21,59.6258750862775,59.87968264564054,59.33446561013854,59.72927856445313,17096300
2016-12-20,59.870280373488505,59.973683851664134,59.24986309035086,59.72927856445313,26028400
2016-12-19,58.808052017170326,59.94548308396018,58.676445310920364,59.80447769165039,34338200
2016-12-16,59.174663007785895,59.174663007785895,58.39443936913231,58.56364440917969,42453100
2016-12-15,58.939656871427204,59.36266947488492,58.563644871483405,58.82685470581055,27669900
2016-12-14,59.22166847846528,59.644681113351886,58.779854883592975,58.920860290527344,30352700
2016-12-13,58.75165333329618,59.61647594912247,58.50724803323286,59.20286560058594,35718900
2016-12-12,58.11243656414646,58.563648843129435,58.01843535074367,58.441444396972656,20198100
2016-12-09,57.510822859194384,58.27224563236659,57.463822250313356,58.25344467163086,27349400
2016-12-08,57.62361788686013,57.886827718580534,57.191206601348526,57.35100936889648,21220800
2016-12-07,56.41098605336549,57.69882488009613,56.21358135820228,57.68942260742188,30809000
2016-12-06,56.80580367515167,56.83400332364789,56.213585955314514,56.3545913696289,19907000
2016-12-05,56.119580432825536,56.95620340927862,55.98797730204637,56.60839462280274,23552700
2016-12-02,55.53676095531806,55.90337067441661,55.27355112716013,55.69656372070313,25515700
2016-12-01,56.504986704551385,56.54258862065672,55.40515396692472,55.64956283569336,34542100
2016-11-30,57.21001030040196,57.51081847742169,56.608393946362526,56.64599227905274,34655400
2016-11-29,57.01260577732661,57.72702430340883,56.89040133444754,57.42621612548828,22366700
2016-11-28,56.72119472333155,57.3604129802799,56.598990283819475,56.97500228881836,20732600
2016-11-25,56.68359749592751,56.8998031616211,56.52379471142568,56.899803161621094,8409600
2016-11-23,57.35101631350536,57.435618843603535,56.63659773727827,56.77760314941406,21848900
2016-11-22,57.322807435331356,57.58601367062569,57.16300467416436,57.45441055297852,23206700
2016-11-21,56.87160043158855,57.313414012186676,56.796396594075524,57.21001052856445,19652600
2016-11-18,57.134813977797464,57.47322411793285,56.68360165292256,56.7306022644043,27686300
2016-11-17,56.78699488852403,57.29461000700285,56.37338456193915,57.00320053100586,32132700
2016-11-16,55.40516070355872,56.081980932084114,55.28295984023226,56.07258224487305,27332500
2016-11-15,54.83175525602349,55.92218600750106,54.822352981574475,55.3393669128418,35904100
2016-11-14,55.108075107277024,55.164099508500605,53.48340309033327,54.26772689819336,41328400
2016-11-11,54.370439376403034,55.20144844802115,54.16502012297685,55.10807800292969,38767800
2016-11-10,56.47131009003563,56.48064927225965,53.8102130528932,54.80929183959961,57822400
2016-11-09,56.0231161658722,56.57401028397742,55.276141996031335,56.181846618652344,49632500
2016-11-08,56.53666310751947,56.75141796793474,56.163177787522756,56.46196746826172,22935400
2016-11-07,55.8177000195161,56.50865339097893,55.8177000195161,56.41527938842773,31664800
2016-11-04,54.76260174816247,55.350841949249954,54.64121732301647,54.81862258911133,28697000
2016-11-03,55.58427018279278,55.68697980435217,55.19211005886121,55.28548049926758,21600400
2016-11-02,55.855047825938904,55.95775744451819,55.369513713834706,55.49089813232422,22147000
2016-11-01,55.99511404303257,56.04179926771626,55.32283540965352,55.83638000488281,24533000
2016-10-31,56.17251169823957,56.415276970761006,55.94841766357422,55.94841766357422,26434700
2016-10-28,56.03245343678216,56.50865193287076,55.63095770266094,55.9017333984375,33574700
2016-10-27,56.59268791628525,56.79810715896922,56.107153791121114,56.11648941040039,28479900
2016-10-26,56.77942444631918,57.14357409898437,56.46196000725274,56.61135482788086,29911600
2016-10-25,56.81677472709033,57.30230882088835,56.77008951000189,56.9474983215332,35137200
2016-10-24,55.96709741408159,56.95684051513671,55.95776179432772,56.95684051513672,54067000
2016-10-21,56.28455870609962,56.44329272770299,55.54692368453771,55.70565414428711,80032200
2016-10-20,53.68882441624803,53.707499217380544,52.904500577953904,53.45539474487305,49455600
2016-10-19,53.66081036951746,54.006285262488916,53.59545035089728,53.71683120727539,22878400
2016-10-18,53.71683045772935,54.10899412583215,53.604785221923045,53.83821487426758,19149500
2016-10-17,53.55810346671982,53.651473908953136,53.10057975132685,53.42738342285156,23830000
2016-10-14,53.33401320435671,53.91292138522653,53.33401320435671,53.61412811279297,27402500
2016-10-13,52.94185829709113,53.50208816954208,52.58704414488305,53.14727401733398,25313700
2016-10-12,53.32467269897461,53.47406754057771,52.66173331197672,53.32467269897461,22177500
2016-10-11,54.052968191807544,54.17435260489826,53.119249608948614,53.39936447143555,26497400
2016-10-10,54.071650695346136,54.519835251556046,54.03430109186508,54.19303512573242,18196500
2016-10-07,54.0156221400033,54.1370065610634,53.61412283806552,53.96893692016602,20089000
2016-10-06,53.91291809082031,54.02496333497732,53.483404791485995,53.91291809082031,16212600
2016-10-05,53.4927456228725,54.118335447387025,53.4647316395786,53.81954574584961,16726400
2016-10-04,53.474066785292386,53.7821920834356,53.19395190647475,53.4460563659668,20085900
2016-10-03,53.60479249264863,53.73551254579526,53.27799235978204,53.61412811279297,19189500
2016-09-30,53.75418943624363,53.940933903074104,53.53943454603763,53.78219985961914,29910800
2016-09-29,53.97828353875535,54.31441930501134,53.41805013795313,53.595458984375,25463500
2016-09-28,54.04363726964132,54.21170691410965,53.84755364319224,54.1836929321289,20536400
2016-09-27,53.15660387932126,54.211706968009466,52.92317421308917,54.1089973449707,28065100
2016-09-26,53.29667074294402,53.35269159128274,53.06324104325388,53.12860107421875,21688700
2016-09-23,54.034293759282285,54.0716433576949,53.57677364521579,53.62345886230469,19955300
2016-09-22,54.08098794233325,54.155687151542715,53.81021221358484,53.98761749267578,19822200
2016-09-21,53.6981575586321,54.01562203953067,53.29666181929508,53.93158721923828,33707300
2016-09-20,53.54875715690031,53.54875715690031,52.98852745437085,53.04455184936523,17384000
2016-09-19,53.47407309817562,53.92225766956507,53.08190937205089,53.15660858154297,20937100
2016-09-16,53.81020884268219,53.81020884268219,52.98853540212306,53.45539474487305,44607000
2016-09-15,52.42829985227108,53.548759302218826,52.26956584102114,53.39936447143555,26847000
2016-09-14,52.65239409587357,52.876488139056406,52.31625481202627,52.53100967407226,24062500
2016-09-13,52.75510496659694,52.89516419213485,52.3349308518373,52.78311538696289,30130200
2016-09-12,52.2882498964415,53.418048726858856,51.924100154559405,53.2686538696289,29303000
2016-09-09,53.02588394539996,53.70749814477981,52.48432540893555,52.48432540893555,35113900
2016-09-08,53.810203292514046,53.95959812431079,53.39002921500643,53.62345886230469,20146100
2016-09-07,53.660809620753106,54.006284508903946,53.604785221923045,53.83821487426758,17493400
2016-09-06,53.95026871775503,53.96894352034459,53.41804931044304,53.79153823852539,16278400
2016-09-02,53.84755325317383,54.3330873823596,53.614123588864544,53.84755325317383,18900500
2016-09-01,53.231299134591815,53.98761252997037,53.231299134591815,53.77285766601562,26075400
2016-08-31,53.828886653471535,53.96894232701479,53.502082958161964,53.6514778137207,20860300
2016-08-30,54.137009525978755,54.333089597146426,53.79153460603752,54.05297470092773,16930200
2016-08-29,54.32375315926698,54.71591329569619,54.24905395507812,54.24905395507813,16417200
2016-08-26,54.41712259812891,54.80928628917302,53.86622844389473,54.1836929321289,20971200
2016-08-25,54.043635466811885,54.42645996380718,53.9502614664143,54.31441116333008,18552600
2016-08-24,53.96893812048982,54.193032167288415,53.894242479459656,54.1089973449707,18151500
2016-08-23,54.062313882519035,54.323753977409275,54.015625098270796,54.05297470092773,18732400
2016-08-22,53.782193232115546,53.92225245544272,53.46472874618078,53.84755325317383,15221900
2016-08-19,53.62346372227928,53.90357861205367,53.40870885472378,53.80086898803711,17271000
2016-08-18,53.61413019565715,53.8755738739616,53.47407451692514,53.78219985961914,14214300
2016-08-17,53.726167730350106,53.85688776112385,53.436713689455615,53.74484252929688,18856400
2016-08-16,53.791527435719594,53.80086305421232,53.47406297916143,53.63279342651367,20523500
2016-08-15,53.82951759897357,54.28420738931552,53.78312154847952,53.93159103393555,19283900
2016-08-12,53.8480788242186,53.99654831545671,53.46762553168394,53.764564514160156,21655200
2016-08-11,53.8480784400205,54.23781306410977,53.8480784400205,54.0986213684082,18162300
2016-08-10,53.968712703161906,54.11718219800697,53.65321458414217,53.83880233764648,15756900
2016-08-09,53.97798458188552,54.28420487257437,53.838796436856434,54.00582504272461,16920700
2016-08-08,53.87591171264648,53.90374863215489,53.61608748466636,53.87591171264648,19473500
2016-08-05,53.49546157727386,54.01510298379962,53.309873843603995,53.783119201660156,29335200
2016-08-04,52.7067180780599,53.37483254751747,52.5860855122319,53.25419998168945,26587700
2016-08-03,52.59536936802566,52.99438180199381,52.41906294781796,52.86447143554688,22075600
2016-08-02,52.75311430775518,52.799513899240075,52.25203199376158,52.5025749206543,35122000
2016-08-01,52.52113050949804,52.66032220436906,52.094281170254966,52.5025749206543,26003400
2016-07-29,52.2056290204264,52.66959658688512,52.010763492063724,52.59536361694336,30558700
2016-07-28,51.9643713648907,52.307706398838434,51.704550640799646,52.15923690795898,37550400
2016-07-27,52.53041303637409,52.706719452727356,52.0664454293258,52.14067840576172,32327500
2016-07-26,52.44689517172299,53.1614056629373,52.43761383792746,52.66959762573242,28079000
2016-07-25,52.40049259861721,52.651035483030704,52.205623550879224,52.64175415039063,25610600
2016-07-22,52.03861506169429,52.548978785786936,51.76023163055979,52.49330139160156,32157200
2016-07-21,51.945814332019204,52.17779814211564,51.74166744640089,51.778785705566406,32776700
2016-07-20,52.10356156010149,52.74383555736127,51.52823920220128,51.88085556030274,89893300
2016-07-19,49.839398882077475,50.015708836038215,49.11561055678315,49.26408004760742,53336500
2016-07-18,49.830119030028804,50.42399696880412,49.69092733946946,50.07138061523438,31433900
2016-07-15,50.06210771511676,50.10850376990825,49.37543406890951,49.83012390136719,32024400
2016-07-14,49.96002919121318,50.099220881228,49.71876760695146,49.86723709106445,24545500
2016-07-13,49.7002081833401,49.97858802192216,49.34759183324722,49.65380859375,25356800
2016-07-12,49.12489192777091,49.551744842285025,48.985703761122686,49.37543487548828,27317600
2016-07-11,48.716599366045045,49.02281968973176,48.68876244199788,48.80011367797852,22269200
2016-07-08,48.002083126432524,48.586683240660584,47.835054522367365,48.531005859375,28391000
2016-07-07,47.714425660876294,47.89073561203726,47.389649761040566,47.67731094360352,19585200
2016-07-06,47.120547707009905,47.82578043207011,46.75865355010957,47.67731094360352,28167500
2016-07-05,47.16694638889514,47.58451438355018,47.08343208200578,47.48244094848633,24806400
2016-07-01,47.44532668210634,47.99280857917755,47.38964929705456,47.47316360473633,21400400
2016-06-30,47.064872953831284,47.60307351172468,46.86072608370357,47.48244094848633,28527800
2016-06-29,46.313242283094475,47.06487101412144,46.211168852237435,46.89784240722656,31304000
2016-06-28,45.394582856514475,45.90494998731713,45.16259908425562,45.87710952758789,38140700
2016-06-27,45.56161429386199,45.60801388303726,44.578005303679674,44.93989944458008,50216300
2016-06-24,46.220450729549796,47.269014892090425,45.951348688632315,46.23900985717773,133503000
2016-06-23,47.584513027612545,48.308304846626214,47.46388400760333,48.16911315917969,29028800
2016-06-22,47.39893637590922,47.751549237932046,47.278303796905526,47.31542205810547,28816800
2016-06-21,46.582345626798585,47.72370544605094,46.54522737093874,47.5009994506836,34097800
2016-06-20,46.990638484949244,47.16694844037954,46.42459744027878,46.46171569824219,35607900
2016-06-17,46.777211920491474,46.795771048722976,46.22973002693335,46.51739120483398,45710500
2016-06-16,45.95134914246439,46.83288824464334,45.94206780866293,46.75865173339844,31188600
2016-06-15,46.192610832549775,46.508108926495716,46.10909652709961,46.10909652709961,33757600
2016-06-14,46.30396503397965,46.48954923067565,45.99774473780631,46.23900985717773,42577100
2016-06-13,46.00701957811588,47.064864925062686,45.52449294726815,46.52666091918945,83217800
2016-06-10,47.371087254382,48.299022376073296,47.36180946067338,47.77009963989258,25833200
2016-06-09,48.25262164372959,48.25262164372959,47.77937633511653,47.90000534057617,20305700
2016-06-08,48.271182390082906,48.66091341734656,48.13199071475084,48.28974151611328,21149400
2016-06-07,48.475346209193184,48.93003256686579,48.34543228149413,48.34543228149414,20866800
2016-06-06,48.24336155640229,48.57741531695621,48.1505658953102,48.37327194213867,18243300
2016-06-03,48.60523630838746,48.64235101815939,47.88144460107269,48.05775451660156,23368300
2016-06-02,48.84651715507554,48.93931281565592,48.104169569395104,48.69804763793945,22840800
2016-06-01,48.66091334358103,49.134162207159605,48.66091334358103,49.04136657714844,25324800
2016-05-31,48.49389880778101,49.18057250976562,48.326873704922846,49.18057250976562,37653100
2016-05-27,48.1783926895619,48.54956817626954,48.03920453689037,48.54956817626953,17721400
2016-05-26,48.187672912755865,48.234068962576806,47.65875015725528,48.15055465698242,24335200
2016-05-25,48.17839160044118,48.70731789596978,48.05776257881116,48.36397933959961,24040200
2016-05-24,47.04632285991802,47.98353600405588,46.76794296342704,47.87218475341797,34757900
2016-05-23,46.95352535299554,47.02776187702693,46.378206450921446,46.42460250854492,26118700
2016-05-20,46.8421584527726,47.52883191141748,46.767925493341075,46.972068786621094,23905800
2016-05-19,46.83288292654458,46.97207105963577,46.229723730442274,46.69369125366211,23842400
2016-05-18,46.842160019690965,47.45459699959985,46.675131430643866,47.14838027954102,24907500
2016-05-17,47.99280305931025,48.002080852522575,46.73081079495165,46.86999893188477,27803500
2016-05-16,46.81169280462848,47.880621098447364,46.765619006185645,47.76082992553711,20032000
2016-05-13,47.40144321724031,47.825331278805066,47.032849335051566,47.06970977783203,22592300
2016-05-12,47.18028276847561,47.74239216020362,46.9222632105909,47.4659423828125,24102800
2016-05-11,47.11578173473431,47.71474808811485,46.99598705797615,47.04206085205078,24039100
2016-05-10,46.3785927301472,47.08813692671274,46.24958117920269,47.01441955566406,22891000
2016-05-09,46.52603522604107,46.61818282704804,46.07450354461337,46.13900756835938,17951600
2016-05-06,46.00077465470438,46.433876037597656,45.761188824613335,46.433876037597656,24787300
2016-05-05,45.95469917586978,46.350940104145614,45.825691155539026,46.019203186035156,25390700
2016-05-04,45.92705308534878,46.129781972008885,45.5768859670826,45.95469665527344,24257600
2016-05-03,46.387800735388325,46.45230474582141,45.70589667697514,45.87176513671875,26460200
2016-05-02,46.074502446200036,46.765619982893035,45.871773510570975,46.63661193847656,33114500
2016-04-29,45.47552152375253,46.30486377353962,45.47552152375253,45.95469665527344,48411700
2016-04-28,46.64581589223803,46.78404077780386,45.66903888694969,45.98234558105469,43134800
2016-04-27,47.438302132202885,47.45673235299954,46.58131619878666,46.940696716308594,43369300
2016-04-26,48.15706498663001,48.23999922574567,47.07892339333184,47.40144348144531,33532600
2016-04-25,47.714743635214816,48.03726719404857,47.576522265890205,48.018836975097656,33226900
2016-04-22,47.83454306006579,48.31371825485036,46.78404508177876,47.71474838256836,126834100
2016-04-21,51.41914128138938,51.81538226248583,51.0689740972379,51.40071105957031,38909100
2016-04-20,51.87067158531935,52.064183636602564,51.13348030766513,51.22562789916992,36195700
2016-04-19,52.18396962039648,52.312977633083975,51.30855358618246,51.96281051635742,29596800
2016-04-18,51.13347426646936,52.14711171408639,50.87545471337029,52.02731704711914,23786000
2016-04-15,50.958390732734244,51.52971348609312,50.78330891732563,51.28091430664063,28793800
2016-04-14,50.88466768063765,51.21640456976503,50.746442805099704,51.01367568969727,20877100
2016-04-13,50.79251334859804,51.087389783392446,50.58057113078982,51.00445556640625,20818000
2016-04-12,50.1014050279566,50.479215747473624,49.53929562484971,50.35942459106445,24944300
2016-04-11,50.21198815963884,50.820171376794356,50.036902822066466,50.046119689941406,21414200
2016-04-08,50.37785632436506,50.9399657835807,50.05533623229315,50.1474838256836,22167200
2016-04-07,50.56215985335636,50.59902030031362,49.972406762862846,50.184349060058594,19225100
2016-04-06,50.092187889263535,50.86623948966822,49.95396300821796,50.792518615722656,21188700
2016-04-05,50.857033070366356,50.95839753526239,50.1843457758445,50.27649688720703,19272300
2016-04-04,51.07819366455078,51.290135953860286,50.68195266251829,51.07819366455078,18928800
2016-04-01,50.72802765312707,51.24406335782825,50.2857128413285,51.20720291137695,24399200
2016-03-31,50.635866724628,51.225619651800635,50.552932499544056,50.89388275146485,26360500
2016-03-30,50.61744571389423,51.27170276678966,50.58980213890594,50.72802352905274,23008300
2016-03-29,49.447147317838365,50.55293588800825,49.25363528474001,50.414710998535156,23924300
2016-03-28,49.95395956871442,50.027680437584046,49.143051102375544,49.33656311035156,17025100
2016-03-24,49.61302154837156,50.064553193312385,49.51165708633146,49.95397186279297,19950000
2016-03-23,49.86181899754889,49.98161366867682,49.52086871917473,49.732810974121094,20129000
2016-03-22,49.401074289306685,49.99082726511674,49.262849397699,49.82495880126953,23124100
2016-03-21,49.069337433979385,49.695950850502946,48.7744609456395,49.6314468383789,23925700
2016-03-18,50.60822024663264,50.65429755072465,49.253632574282896,49.29049301147461,67625500
